Date,Litecoin Return,Litecoin Price,Famala Index,US Treasury Yield,Famala Index Return
2017-12-15,0.07065877978636412,299.77899169921875,11934.429584517406,2.35,0.10423478477818336
2017-12-16,-0.0026956359361405397,298.97198486328125,13295.983604662611,2.35,0.11408622511054543
2017-12-17,0.06395994556546497,318.718994140625,12801.42905520413,2.35,-0.037195785145602366
2017-12-18,0.11716127118155303,358.33599853515625,12406.180040901918,2.39,-0.030875382162238518
2017-12-19,-0.02281536563514575,350.25299072265625,11054.93629592897,2.46,-0.1089169865758867
2017-12-20,-0.10728697719273994,314.6210021972656,10177.195647905137,2.49,-0.07939807381314945
2017-12-21,0.008989397007807891,317.4620056152344,9180.44893245817,2.48,-0.09793923099553815
2017-12-22,-0.18088492873157763,264.9320068359375,8141.173086945104,2.48,-0.1132053403008025
2017-12-23,0.08441041940447865,288.2659912109375,8646.90783452,2.48,0.06212062342537268
2017-12-24,-0.043555195359516886,275.9800109863281,8207.787778379168,2.48,-0.05078347827275153
2017-12-25,-0.009429038374948902,273.3900146484375,8084.352372736146,2.48,-0.015038815448929335
2017-12-26,0.04685308923680462,286.5039978027344,9668.186813002365,2.47,0.19591358308521756
2017-12-27,-0.0513108810778317,272.17401123046875,9317.869951260931,2.42,-0.036233977323473575
2017-12-28,-0.08526075956600625,249.92999267578125,8389.119273660137,2.43,-0.09967414038388804
2017-12-29,-0.017875759983990214,245.5019989013672,7761.945348418194,2.40,-0.07476040151331757
2017-12-30,-0.11440233530201598,218.96299743652344,6583.054815222797,2.40,-0.15188080826099135
2017-12-31,0.05824829513815305,232.0959930419922,7260.6673954483895,2.40,0.10293284793234093
2018-01-01,-0.013284930440088702,229.0330047607422,6760.03713830496,2.40,-0.06895099718481361
2018-01-02,0.11007621068836916,255.6840057373047,7446.783076964166,2.46,0.1015890777829963
2018-01-03,-0.041183220446666786,245.3679962158203,6930.043044615459,2.44,-0.06939104134068143
2018-01-04,-0.016428103354674286,241.3699951171875,7094.142404143028,2.46,0.023679414178397102
2018-01-05,0.03220963673152922,249.27099609375,8500.683954020968,2.47,0.1982680174359778
2018-01-06,0.1733514544473775,296.4540100097656,8442.450847824826,2.47,-0.006850402451275237
2018-01-07,-0.027366908259326785,288.45098876953125,7435.444242091953,2.47,-0.11927894208496642
2018-01-08,-0.1202739522299665,255.76300048828125,7147.103653929261,2.49,-0.03877920118483304
